% Learning Challenge  -  Dataset ARFF-Export
% ==========================================
%
% Dataset: Saturn
% Subset:  training
%
%
% Dataset Characteristics
% -----------------------
% dimensions:                  3
% number of training points:   604
% number of test points:       698
% number of validation points: 698
% number of classes:           5

@RELATION "Saturn--training"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC

@ATTRIBUTE class { 0,1,2,3,4 }

@DATA
-0.574896039958,0.811530341264,0.00225784432522,0
-0.5919112191,0.774269604412,0.0148606050121,0
-0.682859525554,0.749898460378,0.023535366249,0
-0.700471603716,0.665442018189,0.0158104315136,0
-0.759112731321,0.643016619635,-0.0121068711173,0
-0.881405784964,0.470853734494,0.0123214870951,0
-0.930647917739,0.374891873846,-0.00974116307098,0
-0.92064341807,0.36473525255,0.00576743545616,0
-0.962623546389,0.350677237594,-0.0111704632037,0
-0.938235675365,0.285274892285,0.0240307048729,0
-0.961282195583,0.257024921399,-0.00599928111044,0
-1.05488542386,-0.117373303337,0.00103311968895,0
-0.999402701755,-0.110047968891,0.0160748126381,0
-0.999511852771,-0.106037837157,0.0145777435261,0
-1.00412327122,-0.190249453928,0.0220987404891,0
-0.947730879177,-0.266951819927,0.0236091794263,0
-0.928411981853,-0.284641019829,0.0176789503878,0
-0.961529155078,-0.33761250893,0.0137097696223,0
-0.943519266878,-0.359456515065,-0.00904213685988,0
-0.941892074241,-0.410587104819,0.0174465542421,0
-0.858511645146,-0.535227476654,-0.0161366688375,0
-0.921186376867,-0.526290425804,-0.00811315411608,0
-0.783369251654,-0.548402880102,-0.0158350513731,0
-0.735182951895,-0.700409261266,0.0035701336201,0
-0.607008892944,-0.792894793991,-0.0147284247471,0
-0.598799627524,-0.814081999998,-0.000989685750312,0
-0.381808093389,-0.940726475974,-0.016323576643,0
-0.296060540839,-1.0152792824,0.000742575007287,0
-0.196486411903,-0.982095640833,-0.0211354740635,0
-0.131860445142,-0.995846695228,0.0143028143613,0
-0.0467167996149,-1.0157321717,0.00216520312179,0
-0.0531056135671,-0.987369643227,-0.0123345356601,0
0.0529873951694,-1.03297230078,0.0241449644061,0
0.116012616639,-0.979841802182,0.00953320837302,0
0.19142012512,-0.975661226892,0.00260911251737,0
0.256575549033,-0.917569413413,-0.0164128376453,0
0.420723052842,-0.916279431826,0.00709632994414,0
0.454219223213,-0.908073617908,-0.000779917736897,0
0.486154513108,-0.88372566142,9.19367220832e-05,0
0.486736694291,-0.871162999031,-0.00429055362554,0
0.590619559985,-0.834782443562,-0.0159730633173,0
0.569947969085,-0.820674660145,0.00668811367582,0
0.6313521408,-0.795862023932,-0.0146765685847,0
0.673404531762,-0.762177747832,0.0186701366725,0
0.706723482889,-0.73163855313,-0.00992137359802,0
0.696973552535,-0.679160802807,-0.0219546755418,0
0.768063566471,-0.690145834468,-0.00428580622101,0
0.835529350901,-0.576099513197,0.0186475817277,0
0.8097929108,-0.585227515688,0.0116968534269,0
0.865077539432,-0.50235029973,-0.0185499744178,0
0.827176117711,-0.548733546126,0.00911021071823,0
0.958776901936,-0.243813654318,0.0208768811217,0
1.00827266303,-0.222169412721,0.0175189401186,0
1.02135022211,-0.11938401364,0.0187212732558,0
0.982349756004,-0.0236714728215,-0.0192674546695,0
0.709598848762,0.137302549196,-0.0149564266764,1
0.707199082934,0.189726074601,0.0152960456345,1
0.658176677545,0.210093106582,0.0162269221453,1
0.628535585207,0.264147425597,0.00870662570154,1
0.653189037066,0.268997290911,0.0123866500198,1
0.633304792357,0.302398779994,-0.000948292819966,1
0.614588316724,0.392478285541,0.0235235197848,1
0.413067406467,0.576694585297,-0.0178762456278,1
0.251446195129,0.656650549977,0.00714640353604,1
0.237083674085,0.684710839531,0.0156201002817,1
0.109930783202,0.70280864894,0.0131859943253,1
0.104480475574,0.685937789114,0.00864121354589,1
0.0726064126897,0.671388583847,-0.0151466284595,1
0.0132616853783,0.701964350573,0.00855525407067,1
-0.0143743144691,0.671265525388,-0.00661888576157,1
-0.0475478699974,0.742399611231,0.0246345423189,1
-0.103058152653,0.642376613998,0.0147238284555,1
-0.0708554702237,0.699843260378,-0.0131542805149,1
-0.286687916773,0.64717991251,-0.000603993422151,1
-0.314588436126,0.660491367386,0.00822684635036,1
-0.350818977397,0.543513415901,0.000725034143939,1
-0.350092796619,0.591714977414,-0.0005602540484,1
-0.485398027376,0.481849681236,-0.005310967292,1
-0.582191739282,0.329080213554,-0.013021790836,1
-0.631196639041,0.327753195614,0.00382269964667,1
-0.651935111287,0.310919630538,-0.0157686215152,1
-0.63382201765,0.278274699574,-0.000791255825463,1
-0.663239025644,0.205554026552,0.00459292154872,1
-0.709265695455,0.212155643782,-0.0182845699793,1
-0.676349509621,0.145103276347,0.00826070067658,1
-0.701519661504,0.0720176983996,-0.0113730972191,1
-0.689816099252,0.0602127082111,-0.00411286643392,1
-0.719831089217,-0.0150663876224,0.00263375269121,1
-0.71600361319,-0.0759039856413,-0.0105385744392,1
-0.663835092809,-0.125224950006,0.01368896202,1
-0.688324190833,-0.195162728272,0.0100443658694,1
-0.671360980433,-0.245259245193,0.0101315977767,1
-0.600603534214,-0.374498250098,-0.00621979349951,1
-0.590575849984,-0.353083181674,-0.0184789058988,1
-0.634683780558,-0.341671270431,-0.016356767174,1
-0.531492789573,-0.422052140901,-0.00251487469344,1
-0.501867947237,-0.495800515917,0.00475029044564,1
-0.460115649577,-0.506459104995,-0.0180121143819,1
-0.385707575979,-0.58419170722,0.017176543213,1
-0.344095683597,-0.667626255113,-0.000522039601437,1
-0.131851368991,-0.674487922959,-0.013441095524,1
-0.171187656577,-0.716059623443,-0.0240929361505,1
-0.161375285768,-0.666991099528,-0.0189285117797,1
-0.119140062858,-0.680826202731,-0.0104568098984,1
0.022445619385,-0.646635486623,-0.00178100196444,1
0.0525254461284,-0.672837931367,0.0186237380452,1
0.0921972951315,-0.718246313542,-0.0201743532446,1
0.0554319206289,-0.698990791624,0.0224038455411,1
0.0969856765394,-0.704928129754,0.0225142152288,1
0.160117391022,-0.662787724941,-0.0184621703078,1
0.24325772519,-0.682022905976,0.00623887878106,1
0.382762634426,-0.596046668887,-0.0228652587376,1
0.346665602829,-0.634238405111,0.0164442153819,1
0.42263921741,-0.580601740395,-0.0222419022825,1
0.395348966851,-0.517002183545,0.0146386564034,1
0.502269628144,-0.48597980808,-0.0143277035508,1
0.554570182103,-0.447935902343,-0.0162999004422,1
0.571381447585,-0.356706426145,-0.00866374289307,1
0.603940147949,-0.451075252827,0.0235604842697,1
0.574877224143,-0.364137266954,0.00987736725059,1
0.582680495122,-0.382043417011,0.00972697945754,1
0.642482791103,-0.224027413278,0.0129757761285,1
0.668995295914,-0.175183555657,0.0160077026862,1
0.678177174113,-0.146952575594,0.0133451231541,1
0.691141995808,-0.110895815508,-0.0202753923878,1
0.676279566678,-0.0671979544208,0.014837472315,1
0.714758902265,-0.0208557890621,-0.00893374338289,1
1.96686205296,0.0946195672969,-0.0311635605511,2
1.98772330928,0.22498984171,0.0142665200877,2
1.83383779493,0.283569628141,-0.00887772951439,2
1.99394714688,0.325146218571,0.0159073814636,2
2.00063594559,0.556534258507,-0.0389780123541,2
2.04136476934,0.571935124665,0.0247204796268,2
1.88709679548,0.545398869617,-0.0130222304198,2
1.76298450554,0.738228381588,0.0059177045332,2
1.74514276459,0.933085689435,0.00638100711737,2
1.68913980965,0.988544182615,-0.0200089773435,2
1.33435953356,1.44465675466,0.0034307222623,2
1.34821612633,1.48859796377,0.0417497337844,2
1.20459339871,1.52204707013,-0.0334467748606,2
1.23510942486,1.60572970763,-0.0120449973124,2
1.08195285291,1.72276202844,-0.0419026435391,2
0.948557218897,1.7709542601,-0.0293972018895,2
0.983266541395,1.72523535837,0.0392487660841,2
0.765323916355,1.80678712433,-0.00150406755391,2
0.829577766123,1.81325327381,-0.000918380962696,2
0.57848166978,1.90684333908,-0.00339783475686,2
0.528796937628,1.8999599465,0.00534145757249,2
0.512055170059,1.90133864721,-0.0075122764075,2
0.229849050817,1.99827346425,0.0304237762268,2
-0.0822320732185,2.04580729096,0.0214079400994,2
0.0211331604859,2.07670470613,0.0439725981102,2
-0.0897450332386,1.9625482501,0.0385574789918,2
-0.167253951456,2.0681814661,-0.0193850339107,2
-0.328987700823,1.9518110934,0.0362532603141,2
-0.340555794713,1.97881076349,-0.0142475208611,2
-0.372707810176,1.89124910061,-0.0247156461447,2
-0.408070930593,1.99582515397,0.0113139180355,2
-0.546280921147,1.87113934,0.0116536877558,2
-0.783735589301,1.81430652537,0.0496710402782,2
-1.14446706971,1.72284221732,-0.021202852688,2
-1.0946109825,1.60663719493,-0.0251920448206,2
-1.28870673906,1.3645334944,-0.00538588426357,2
-1.41911964179,1.35513577174,0.00370850546016,2
-1.49164172454,1.33190222229,0.0367086736807,2
-1.65346570381,1.06476739313,-0.00679832639706,2
-1.78707975025,1.12125916054,-0.0375939032847,2
-1.78875076603,0.912154830914,0.0462261509926,2
-1.87195385139,0.482131861983,0.0112878166953,2
-1.93571254322,0.510665102012,0.0330316901818,2
-1.94750833684,0.371298118971,0.00938016323792,2
-2.02660569114,0.16403093407,0.0314342904288,2
-1.93712526036,-0.166724520789,-0.00243455383468,2
-2.04994396359,-0.11633854681,-0.0109000671612,2
-1.98697433408,-0.169080746895,0.00673041090594,2
-2.03634731915,-0.406397258331,0.0197567131279,2
-1.90940519955,-0.502212366169,-0.0464736676784,2
-1.89901069239,-0.656925400006,0.026333177938,2
-1.81914943758,-0.74447392979,-0.0408074462197,2
-1.81654666615,-0.793231334502,0.00957088268649,2
-1.7684158161,-1.06331691165,0.0127720117296,2
-1.66239525733,-1.08327694385,-0.0468893689051,2
-1.53124985577,-1.33267152776,0.0403407529995,2
-1.34490369695,-1.54023797439,0.0150530989693,2
-1.0383687089,-1.72171886787,0.0247075141967,2
-0.508480359188,-1.93460859198,0.0204444431019,2
-0.452511666337,-1.94675003926,-0.0203823345291,2
-0.590175605432,-2.03004207083,0.0424644200742,2
-0.334270688722,-1.95419651032,-0.0303086322959,2
-0.0895267552583,-1.92173548561,0.0115763878767,2
0.0627883948459,-2.0816052453,0.0111463437062,2
0.350076349987,-1.8807830394,0.0344904356717,2
0.705441561078,-1.84049613082,-0.028297901385,2
0.804701579687,-1.80758752355,0.0465618510981,2
0.937900935941,-1.77586248092,0.0417014707337,2
1.1303746105,-1.75069037507,-0.0479451772082,2
1.0061185614,-1.61284504197,0.0474434572241,2
1.34340632818,-1.58895064585,-0.0219317351328,2
1.4954474025,-1.21377088585,0.00171706517015,2
1.58429088478,-1.16508106675,0.0194746349441,2
1.76885933552,-0.843936995827,0.00731433318059,2
1.73733928345,-0.90567349754,-0.0320823337505,2
1.95481507697,-0.638858329184,-0.0245113703533,2
1.95391969783,-0.271229469921,0.0426896587616,2
1.99524270368,-0.131480223715,0.0268364943403,2
2.06428411458,-0.0723034140099,-0.012964998309,2
1.41733681294,0.308194668262,-0.0160401447591,3
1.35076793168,0.325558345475,-0.037789477197,3
1.34868444922,0.416327364261,-0.0100008206355,3
1.41132456301,0.397160387913,0.0083223797367,3
1.20808799778,0.56527890298,-0.0249678701853,3
1.24799909588,0.548315741975,-0.0262953378285,3
1.24951027415,0.615106018223,0.0334338762044,3
1.16369623563,0.726406862819,0.0379984577745,3
1.1484104558,0.739817613862,-0.0397640005041,3
1.13145893624,0.844840164127,0.000135344573499,3
1.11728788973,0.813147120876,0.0364225368809,3
1.09853672611,0.797426693098,-0.017220416737,3
1.06892031181,0.868478052742,-0.0104188935213,3
0.862564556404,1.05056764969,-0.0362482392725,3
0.755384746202,1.1470375876,-0.012009894603,3
0.752358319634,1.23678004194,0.0211260060008,3
0.67487462791,1.16742762022,-0.040862835463,3
0.698559977479,1.20240422828,0.027398968181,3
0.601838994593,1.33778060674,0.00544030562392,3
0.34291507313,1.24545863147,-0.0421472962184,3
0.427961575014,1.29136058126,-0.00131585255026,3
0.220873884218,1.40171619593,-0.030332373285,3
-0.0808369835199,1.3831646285,0.00668614205696,3
-0.0474241740816,1.27161246883,-0.00430075195266,3
-0.0814936821183,1.39445928286,-5.22566013219e-06,3
-0.0962944543825,1.33948928558,-0.0411036852856,3
-0.383910464586,1.33557655207,-0.0486348631843,3
-0.449033739918,1.34320071188,0.0311157907417,3
-0.413374178383,1.36800020742,0.0251760382746,3
-0.403852659735,1.33351394048,0.042458294552,3
-0.861358885927,1.15877652214,0.0456298258051,3
-0.886033217339,1.1554998496,0.00975037833091,3
-0.901975711178,1.12030069746,0.00974061609303,3
-1.02267582538,1.00608846208,-0.02632868564,3
-1.00053043831,0.877651637487,0.00340282580364,3
-1.08170907388,0.861308085578,-0.0307096929051,3
-1.11981625059,0.829881881284,0.0283674927627,3
-1.16502031998,0.796518994104,0.0467928324733,3
-1.28265561902,0.719966256382,0.0109011012144,3
-1.18050323515,0.555450909553,0.0126459127543,3
-1.29490375224,0.403868447496,0.0327867877739,3
-1.43543893613,0.427140624125,-0.0094581499421,3
-1.3402922457,0.385462562408,-0.0243059918335,3
-1.41729929148,0.240552232153,-0.0308265447536,3
-1.35697880333,0.173243420184,-0.0116407814613,3
-1.43749002004,0.100398945786,-0.0251570494215,3
-1.4495399024,-0.0383183123244,-0.0233816685196,3
-1.3180244148,-0.164225914769,0.00191113541902,3
-1.40489892914,-0.140765547788,-0.0318412006618,3
-1.40241828278,-0.213883341289,-0.0206173505623,3
-1.34733655165,-0.427757761131,-0.0171459278674,3
-1.32840390713,-0.357941841447,-0.0290270807499,3
-1.36339324745,-0.539330652262,-0.0116183602333,3
-1.27951565877,-0.50425214905,0.0300432811939,3
-1.27457618943,-0.533635029138,0.00317609352922,3
-1.13942583371,-0.643861969468,-0.042243337675,3
-1.144458837,-0.682035777479,0.0322189954454,3
-1.10689163362,-0.782901949271,0.0272025694206,3
-0.914619552647,-0.984173592092,0.00130495215189,3
-1.10518950102,-0.972794032722,-0.0324956863585,3
-0.903390810266,-1.1183978885,-0.0066658244335,3
-0.662838246881,-1.1177799989,0.0378559020512,3
-0.467500541889,-1.31271783883,-0.00730831777574,3
-0.551924784002,-1.35116925163,0.0365308629018,3
-0.445637616611,-1.39309557335,-0.0144131434216,3
0.0454357904951,-1.32730944021,-0.0313701843012,3
0.0352971206281,-1.41506820573,-0.0120584153748,3
0.225915523583,-1.35280730592,0.0327548347216,3
0.298613088896,-1.38483356943,-0.0413121769394,3
0.337344792427,-1.32761292439,-0.0187380438305,3
0.327067131843,-1.32961603134,-0.0120962927493,3
0.410558421642,-1.2881795951,0.00671783825131,3
0.497651227309,-1.39988741131,0.0273557323073,3
0.495173501013,-1.23995871511,0.0392943977028,3
0.565772750607,-1.29394517572,0.0173177889559,3
0.626479823514,-1.22588341285,-0.0383494472605,3
0.724460053399,-1.22184059413,-0.0122796218469,3
0.714581802203,-1.18272435043,0.0198474742408,3
0.944443641624,-1.04430905853,0.0344247015191,3
0.947249614647,-0.937723401733,0.015841071475,3
1.02314361846,-0.869103317126,-0.00969401692558,3
1.1472797663,-0.81579166961,0.0308069165945,3
1.14569130866,-0.6819068524,-0.0255127457545,3
1.23131537261,-0.677896260093,-0.00692934678761,3
1.22543416002,-0.632673438961,-0.0471030770173,3
1.25774825434,-0.379538798197,0.0366309681011,3
1.44207883696,-0.452891848855,-0.00330581875989,3
1.43259752994,-0.0914595880672,-0.0336672269348,3
0.0119387444691,0.0850994108271,-0.0931503123593,4
-0.0720320537958,-0.128883513372,0.120724128006,4
-0.0229299250599,-0.077017726669,-0.0753536932462,4
0.112209607478,-0.137168342316,-0.124726057504,4
0.0650598667662,-0.0643085952478,0.215467449527,4
0.0949460547224,0.0521662918047,0.249231206611,4
-0.0562146307555,-0.0576996751317,-0.0599458690611,4
-0.0216441502098,0.0492021315859,-0.0979907175298,4
0.161606548481,0.0578243164894,-0.0171750375209,4
-0.0434566917654,-0.154146963494,-0.122174877652,4
0.0766793982736,-0.135165046594,0.0150470713495,4
-0.0633057266202,-0.0191607018755,-0.048335564653,4
0.0495134891637,0.0643527157074,-0.0143683101664,4
-0.0879450036256,0.0170994379094,-0.122107956395,4
0.0390232892998,0.0290047755768,0.0101898013217,4
-0.048578302335,-0.12069082574,0.076644684287,4
-0.0283339663821,0.0289270235462,0.0372795601607,4
-0.160169445264,-0.0158097176262,-0.0419000946663,4
-0.282473278385,-0.0304891879164,0.0093123849837,4
0.0351382704017,0.0630628437851,0.0443282381858,4
-0.0467698945999,-0.193409570245,-0.0498018964871,4
0.0563947656397,0.156225471581,-0.0495704366296,4
-0.103284662146,-0.0776044980636,0.0874347328295,4
-0.118447715378,-0.0230894363689,0.0114369454885,4
-0.0221256482735,0.0279560644846,0.0201678781347,4
-0.0299950374682,-0.0509154973991,0.0148171845066,4
0.195908986052,-0.164919026332,-0.122632065049,4
0.00561158283316,-0.0294568702389,0.0840062157681,4
0.0415580903273,-0.0833351784221,-0.0678404501394,4
0.0534003795599,-0.12756391619,0.0600406920418,4
-0.0132027649982,-0.0231894347366,0.022856977089,4
-0.102978672272,0.0419259026822,0.0816025813705,4
-0.0625633258807,-0.213229404021,-0.0779829523045,4
0.10432582851,0.0810739260989,-0.123473565119,4
-0.16852054795,0.0881709793784,-0.0414420194793,4
-0.0383926016051,0.0364292145616,-0.0679985193021,4
0.188783692535,0.0166415088855,0.0635722790298,4
0.168844585171,-0.0141168194291,-0.119834018036,4
0.120649991525,-0.0695844934343,-0.307759274239,4
0.0622774502487,-0.135160040628,0.0104310087231,4
0.0149323573307,0.00351081106639,0.0658038107871,4
0.0585021025649,-0.019968732398,-0.067377723127,4
0.0499434608348,0.0526396197202,0.0955271378159,4
-0.0232629785501,0.176171159092,-0.0345482065119,4
0.0369346963306,0.0403096610022,0.0550780272651,4
-0.0788043148572,0.243646843495,0.0893526541092,4
-0.0811740362423,0.236893594845,0.133493057127,4
-0.0984230251176,-0.0224155808084,0.0768366330182,4
-0.131379186974,0.129852911776,0.282503859026,4
-0.15897165112,0.0127594382604,0.0984032765115,4
-0.00534377663945,-0.166441779465,-0.0413112607851,4
-0.234966767241,0.0188603261065,-0.0683454836343,4
-0.170954035648,-0.158504267749,-0.0453497962379,4
-0.0214098995458,-0.193419272228,0.208455076085,4
-0.064664876,-0.0313653811976,-0.311401480568,4
0.0843978242845,0.212136801459,-0.0131350532858,4
-0.116256621026,-0.120847969231,0.198246976,4
0.135830179628,-0.000995550023668,-0.0820154971754,4
0.000648532559732,0.0346499290635,-0.126773088108,4
0.141538446114,0.0651803791812,0.0787775341805,4
0.0601402369639,-0.0891051743614,-0.0349846877485,4
-0.184091336316,0.104326444388,-0.12482771767,4
-0.0163511711628,0.102779758155,-0.0393551021012,4
-0.0792221219837,-0.127322394308,-0.0224786091919,4
0.229924695192,-0.118830081167,0.00357796768791,4
-0.285648969501,-0.0214197005468,-0.0210482495066,4
0.0846761002488,-0.0678682031033,-0.0535007905685,4
0.128051390656,-0.0374873088175,0.0639873540529,4
-0.0942911284535,-0.0585050540792,0.0682285642507,4
0.00352430473609,-0.158988683163,-0.0904835699873,4
-0.00139313223215,-0.0734444962363,-0.0920816102944,4
-0.107920708321,0.0658979067877,0.0700962935559,4
0.0102931291688,-0.0517275845229,0.146278163857,4
-0.0191577935398,0.153601648395,-0.136581821026,4
0.14829694341,0.113395862578,-0.0148509476945,4
-0.182104123329,-0.167478284199,-0.115239872415,4
-0.111013802749,0.126014765113,-0.0505236013478,4
0.0906059492037,-0.0354256196853,0.0839117997856,4
-0.00540673125887,0.0272077522683,-0.0381323282154,4
0.0211625796023,-0.0928455199548,0.0112283364778,4
-0.0327588002682,-0.0153785271766,-0.119738705761,4
0.0585827932323,0.00349962448863,0.328019153515,4
0.225890543536,-0.00673386807985,0.00478436914,4
0.0273609360415,0.0448796159081,0.0317737842536,4
0.00275441013135,-0.0483766236925,-0.00264581390301,4
-0.115394791839,0.0612805825142,-0.198139447207,4
0.114314107732,-0.164957309045,0.0835600064548,4
-0.0424702506632,-0.064296693785,0.105806941289,4
0.0245319914987,-0.122630463042,-0.0849134780013,4
-0.0551687230429,0.00347689891689,0.176948770995,4
0.0582866673802,-0.112586948754,0.053194824738,4
-0.082805979304,-0.202051528758,0.00728384439995,4
-0.204473910796,0.0143579771385,0.0621603811471,4
-0.0949420573754,-0.0172004016826,-0.0429319479081,4
0.00991497842311,0.0260870254056,-0.0969090897758,4
0.041051518937,-0.21950765373,-0.0470899372327,4
0.143480682286,-0.0503031663902,0.0730167847085,4
-0.0114115282602,-0.153126881525,0.0718140580741,4
0.0820247880112,-0.130820349434,-0.0160500788244,4
-0.0115595363702,0.029905534745,-0.132014320263,4
-0.0311760565457,-0.0898565780586,-0.00523446008654,4
-0.134268480087,0.00632062832674,0.157179378733,4
0.0053060699197,-0.127301331235,-0.0404383896159,4
-0.00210483919213,0.0390311569639,0.0162983250064,4
0.00602932282561,0.0279319908048,0.043039592251,4
0.0628245562244,-0.00120821390803,-0.0585408252883,4
0.114163313354,0.00942365563278,-0.090008243635,4
0.0712343219381,0.0241966311876,-0.00250185970527,4
0.189214075231,0.0603255998517,-0.0276378598755,4
-0.0397544566025,-0.0618130227249,0.188783067661,4
-0.0488890992628,-0.168273537195,-0.14703785975,4
-0.224670729011,0.00267980566091,0.0537592585534,4
-0.101335759994,-0.0933434195993,-0.114567622833,4
-0.0439300914355,0.288996767802,-0.0466788873802,4
-0.00861922751175,0.00103947135757,-0.166368105809,4
-0.200957444717,0.00668554604844,-0.0591340449976,4
0.0190338511394,-0.0216933069849,-0.0551324954698,4
-0.0472062406577,-0.0738479833283,0.0368336182406,4
0.093833364104,-0.0654414129912,0.0142800861304,4
-0.0748765517124,0.196036719247,-0.00483266998739,4
0.152020748302,0.107519660734,0.0558856608778,4
0.0840611086449,-0.0438383966981,-0.107739565312,4
0.0598172413036,0.130107414829,0.0696139414161,4
0.131540669854,-0.00215181131577,-0.0199346838913,4
-0.0304868094202,-0.0935046474384,0.0784227968984,4
0.0875733411148,0.000952009462742,-0.094219563028,4
0.0901024718645,0.175457661775,-0.023000793815,4
-0.0722296485001,0.150465567482,0.0897811989635,4
-0.172467415077,0.0338165136313,-0.0594238705987,4
0.00987921603997,-0.0979834759537,-0.0885723982142,4
-0.0981988321829,0.0386259221712,0.258194806917,4
0.0279216482909,-0.115370507883,0.0690722487907,4
0.063883518087,0.0192462429272,0.0691650796249,4
-0.127198515172,-0.0748637459781,-0.0368520550936,4
-0.0298835616173,-0.171547032277,0.282801129352,4
0.0649120571062,-0.230619237452,-0.0295844209556,4
-0.0607333014891,-0.0971515635996,0.0332527864262,4
-0.0208234543329,0.0918500583304,-0.149719715772,4
-0.0523740607726,-0.195584659252,-0.145877125832,4
-0.0720109462685,0.0141376966595,0.0288039953103,4
0.0932466650955,0.0156486343388,-0.109995595545,4
0.0202831048631,-0.0488915360841,0.130165282475,4
0.0109502277829,-0.141546459844,-0.00479042674971,4
-0.136953948629,-0.116859810303,0.00705938853901,4
0.0103144014247,-0.118610002729,0.184567652196,4
0.00867411116917,-0.0323335513998,0.189461009998,4
-0.0962931142047,0.229237418431,-0.0505016669847,4
-0.0104035364771,-0.014715611227,-0.0748220951619,4
-0.271041806973,0.0363929605408,0.00492360762776,4
0.0973692420789,-0.00900146455478,0.076532297852,4
-0.167778746613,-0.0852198835872,-0.103636572475,4
-0.087708620926,-0.0802921334878,-0.0531355121193,4
0.221030689587,0.00490360952531,-0.0168999292251,4
0.177181366931,-0.047792382263,-0.00168369785733,4
-0.0254404164696,-0.189066318124,-0.00606563322421,4
0.127914252538,0.0336140539598,0.0354740179994,4
-0.0210674908066,0.0258486229683,-0.0872163036013,4
-0.256514727463,0.0214792088853,0.238941317626,4
0.21151670201,0.094921682672,-0.0330136144674,4
-0.148657736766,0.249533624239,-0.101576165631,4
-0.0192240717677,0.0931949821635,-0.0373297752803,4
0.0273446077464,0.0321392026494,-0.0428832286347,4
0.0763876069158,0.0407026047496,-0.0570443811931,4
0.231909232339,0.0331702733183,0.142567601986,4
0.111714250028,-0.0806661892647,-0.0831716547002,4
-0.00944936840633,0.0561850396849,0.00386555112999,4
0.0305780453316,0.00433639628413,-0.038983541243,4
0.0122877180168,0.0178191168706,0.0530264442859,4
-0.0386641695186,-0.0274205215804,-0.0307395093541,4
0.0967398962758,-0.120642554332,0.00916332748592,4
0.09150828234,0.0144380410135,0.0245308790952,4
-0.0981090736397,-0.00657867395393,-0.0695913809643,4
-0.081158924915,-0.21905797318,-0.0710387018828,4
-0.141547855411,0.073964138975,-0.0276413241851,4
0.0208778577982,0.0248763888893,0.127399383028,4
-0.142217280793,-0.0588278139135,0.0147233807548,4
0.022186670099,-0.0363669352135,-0.2251202136,4
-0.0102440441309,0.284079455916,0.0196755195151,4
0.222032052624,-0.0138343778946,-0.00657464375448,4
0.141246247064,-0.0961729577725,0.0146210334281,4
0.0330465902963,-0.116005527229,-0.0306657098085,4
-0.0267863455313,0.0487018185682,-0.0803406089493,4
-0.0508494862175,-0.0112494512878,0.0280297967349,4
0.10965890791,0.0946832234253,0.0947262318955,4
-0.0256877539323,0.125141313476,-0.0120556125029,4
0.0739277459559,-0.0656875971495,0.0829657209537,4
0.0982402126827,-0.0659273287188,0.0951570702637,4
-0.00850113031801,-0.0503309282728,0.064859099527,4
-0.0887428586741,-0.0340010343253,-0.0613241248174,4
-0.0574676484048,0.00181898262165,0.172910089204,4
0.00151460963149,-0.103034347204,-0.0745717598343,4
-0.0473082151567,0.175762902827,-0.130589309634,4
0.0352540629705,-0.0436390272165,-0.164616487718,4
0.182573980851,0.0904766054926,-0.00632258569137,4
-0.025191174651,0.107062499456,0.215512514512,4
-0.173211619341,-0.196922126428,-0.192039499896,4
-0.0134514782945,0.126960829737,0.0679789403516,4
-0.0209748007694,-0.0967190202656,-0.0761581568884,4
